,INVO,Spec_int,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
104,588345.0,6.0,-0.99189925,-1.0091113,3.2862399,-0.5252697,1.4039896,-0.75149566,0.0710114,1.2720635,1.1188856,0.062023252,-0.45244405,-0.20676017,-0.20030579,0.5010445,0.52915037,2.5419376,1.0179161,-0.006393187,-0.11724067
105,588562.0,6.0,-0.5932706,-0.24035443,0.7194418,1.9192517,0.69883776,-1.1831636,-0.01640813,-0.17434621,1.3661551,-0.13415872,0.27759802,-0.5153471,-0.6728176,-0.16528405,-1.004703,2.098907,-0.4830231,-0.12028347,-0.22552583
106,483177.0,6.0,0.79605865,1.5738324,0.10018484,0.23478645,0.55234975,1.3320612,-0.4338727,0.63773876,1.2960851,0.6534391,0.23024353,-0.34186423,0.67867017,-0.2115821,0.2621542,1.1543173,0.46875566,0.36934423,-0.54208153
107,588564.0,6.0,-1.0367196,0.17456749,1.6013613,2.4044223,0.87793255,1.7565819,0.6583661,0.79601103,1.8732009,3.8049622,3.1943014,-0.086153485,-0.06690999,0.8200654,4.668129,-0.38435692,-0.23288588,0.33193257,-0.16469648
108,588271.0,6.0,-1.1142192,-0.6894996,-0.097077414,-0.5100905,0.008486627,-0.8942189,-1.3923883,0.76069576,1.2201095,-0.06402359,0.075684205,-0.56423885,-0.7186267,-0.41755858,,-0.074893974,0.65715855,-0.098190874,-0.94351065
109,483168.0,6.0,-1.0162426,-0.99951476,-0.61608887,-0.33148202,-0.17272414,-1.0939462,-0.8506062,0.42598677,0.60017955,1.2318892,1.4801812,-0.15136515,-0.6202228,-0.3697185,0.6547008,0.9930678,0.4645033,-0.2802174,0.14287445
110,483171.0,6.0,-0.94256395,-0.035077933,0.95255166,0.24385457,0.9794622,-0.41454795,-0.732451,1.0670176,3.5543513,0.6457744,0.3263842,0.04897692,-0.63069737,0.109890364,0.7689285,-0.5550191,0.75002265,0.3272734,0.41526747
111,483169.0,6.0,-0.55589604,-0.43831778,0.6765097,-1.0695058,-0.36372563,-0.019280434,-0.09577334,1.1063313,-0.19253515,-0.11569809,-0.2674741,-0.40676868,-0.7698195,-0.55483854,-0.49859434,0.41913104,1.789632,-0.5484021,-0.28358218
112,588711.0,6.0,1.1251646,0.5431612,0.0027014534,-0.42518544,0.35283607,0.7004786,-0.13112529,0.12132103,-0.14412506,-0.20227411,-0.60757166,-0.48595092,-0.8181187,-0.11033666,0.6247312,-0.38404334,0.12748313,-0.45455822,0.25028947
113,588653.0,6.0,-0.4479932,-0.16100748,-0.48411292,-0.080885656,-0.30379736,-0.49882835,-1.023487,-0.7977577,0.7320219,-0.02160475,-0.33626565,-0.5631842,-0.85633224,0.05902471,,-0.922282,-1.079247,1.1779068,-0.59122473
114,594344.0,6.0,0.6889486,-0.8227359,0.3942039,-0.3112399,-0.58377904,-0.5253239,-0.46038473,0.30306175,-0.2664024,-0.48628128,0.02958022,-0.4633684,-0.3964035,-0.49933532,-0.59383565,0.6876378,-0.017427938,0.08059981,-0.09523714
115,588718.0,6.0,-0.12539415,0.116234995,-0.83551764,-0.5440922,-0.09831401,-0.96614534,-1.1729736,0.23971747,-0.34567842,0.10357823,-0.3349386,-0.41995275,-0.6510327,0.00035697978,-0.9070163,-0.18499123,-0.18612985,-0.050323665,-0.48057824
116,588586.0,6.0,-1.0930678,-0.9904782,-1.4283894,-0.2454878,-1.1505294,-0.0394156,-0.6702867,-0.113450445,-0.64231145,-0.38420224,-0.64626086,-0.1616214,-0.65408707,-0.044201914,-0.090577535,1.3683485,-0.3891018,-0.16083774,-0.48563078
117,588710.0,6.0,0.45593682,-0.76465076,-1.0147489,0.2642464,-1.718277,0.2363323,-1.2341564,-0.6654184,0.54484993,0.9327997,1.4453651,-0.4700009,-0.488308,-0.362227,0.25477672,0.06683698,-0.9095255,-0.61346793,-0.5695227
118,495622.0,6.0,-0.7368473,-0.8491857,-1.742107,-0.44057798,-0.94382674,0.5129614,-0.18395565,-0.38902995,-0.8260762,0.17005771,-0.222762,-0.2904393,-1.11842,0.12707035,-0.37480038,1.3072801,-0.5220467,-0.6687944,-0.24262756
119,483166.0,6.0,0.32599637,0.15233709,-0.2533292,-0.001608301,-0.45814434,-0.72789884,0.040009573,-0.09700956,-0.14921264,0.044676937,-0.010002384,-0.18420066,-0.895015,-0.16441426,-0.55588704,0.6380065,-0.51252884,-0.29862356,-0.3036117
120,588510.0,6.0,-0.7420277,-1.0124503,-0.20756978,-0.80014724,-0.3370633,1.484002,1.9321752,0.797577,0.62911624,-0.17576364,-0.44880375,-0.17610931,-0.99793196,-0.5205778,-0.11922322,-1.074426,0.79756397,-0.4629591,0.0932436
121,588275.0,6.0,0.40978393,1.0476218,-0.10097219,-0.21599643,-1.298487,1.0626242,-0.15604082,-0.3555247,-0.80784154,-0.346678,-0.24131723,-0.2805712,-1.3334233,-0.475465,-0.2751155,-0.35811058,-0.18442677,0.058649316,-0.83851856
122,588258.0,6.0,1.007102,-0.21762897,-1.3386441,-0.8535332,-0.8888399,-0.42922392,-0.23115103,-1.0571756,-1.3201226,-0.7959621,-0.90607774,-0.38030222,-1.3159031,0.13184145,0.00933485,-0.69161904,-0.8875653,-0.31049263,-0.69511575
123,483176.0,6.0,-0.57093203,-0.91999185,-2.067449,-1.0215162,-3.052512,-1.6315029,-2.856637,-0.71911687,-1.4397819,-0.93720436,-1.1118522,-0.54611206,-1.152122,-0.87238,-0.3498842,-1.16437,-0.5050928,-0.58286965,-0.8822123
124,588167.0,6.0,2.302317,2.0344322,-0.19808877,-0.67677176,-1.2770745,0.72847146,-1.640151,-0.28339654,-0.2996226,-1.091394,-1.1178656,0.3446698,-0.91479367,-0.30289605,-0.39013827,-0.74265796,-0.618616,-0.43959466,-0.7842188
125,313922.0,6.0,2.1698437,2.089095,-0.0047015296,-0.47407347,-1.5531969,-0.09579219,-1.6859426,0.3914239,-0.89786786,-1.1370423,-1.3284323,0.1510168,-1.3555187,-0.7701845,-0.14073241,-0.1615673,0.5684287,-0.010677641,-0.69064796
126,588269.0,6.0,-0.31028098,-0.54690236,-0.25277045,-0.86086625,0.46799973,1.3935838,1.3808181,-0.37338433,-0.45328572,0.15985665,-0.08704153,-0.16934925,-1.1100188,-0.107354335,-0.66589034,-0.32081875,-0.528899,-0.063997135,-0.89667636
127,588369.0,6.0,0.42961246,-0.31632942,-0.21652274,-0.25930148,-0.587228,0.12988737,0.27388033,-0.42414862,0.011892331,-0.19667158,-0.29488543,-0.42456636,-0.85888594,1.0601311,-0.094754435,-0.15539888,-0.44757915,0.061522137,-0.82685286
128,588457.0,6.0,0.24860796,-0.7014832,-0.45834684,-0.18959552,-1.3403288,-0.6285024,-0.18866724,-0.9733606,-0.8391225,-0.34435856,-0.23679519,-0.51755923,-0.8540222,-0.3820108,-0.70634955,0.07133486,-0.9324456,-0.24141829,-0.5498554
129,483167.0,6.0,3.3149748,-0.14649343,-0.462424,1.5431848,-1.0328764,0.6421272,-1.3544686,-0.3540436,-0.5782396,-0.44821605,-0.6416701,-0.5262951,-1.2908645,-0.4861438,-0.21170577,0.22706914,-0.08360535,-0.24241045,-0.6209027
130,483182.0,6.0,1.8901474,-0.4029245,0.7445596,-0.50927484,-1.0708886,0.20849934,0.068649106,-0.5021795,-0.47421184,0.47587422,0.77175504,-0.26565155,-0.6505834,-0.15773633,-0.4648022,1.2098382,-0.15914626,-0.42019886,-0.2070257
131,483181.0,6.0,0.13179661,-0.5477404,0.05844712,0.7816072,0.18983206,0.74706125,1.0912248,0.1665205,-0.7491625,0.08455805,1.7376308,-0.472047,-0.5148913,-0.48755747,-0.03345133,0.24610549,-0.15354276,1.9287254,-0.43997303
132,588483.0,6.0,0.33155867,-0.73687327,-0.48680586,0.8670337,-0.6693278,-0.27938715,1.4995246,-0.51972765,-1.0356573,-0.5418949,-0.6550342,-0.6190374,-1.1838592,-0.7127392,-0.22379296,0.0020821053,-0.46079546,-0.24126074,-0.7135205
133,483165.0,6.0,-0.37868735,-0.9642235,-1.1244856,2.8280149,-0.6502003,-0.8009563,1.1043358,-1.1715769,-0.90248525,-1.4466099,-1.2428011,-0.6051569,-1.0363073,-0.24565531,-0.5669004,-0.9888577,-1.0123907,-0.53254616,-0.8166547
134,483178.0,6.0,-0.27658185,-0.664026,0.32939366,0.01668068,-0.9867436,-0.21852203,-0.2645561,0.041353896,-0.7953135,-0.24817319,-0.38373673,-0.33996445,-1.0852396,-0.37624305,-0.30611193,0.35198116,0.30169702,-0.42833707,-0.65882224
135,588565.0,6.0,3.1866202,0.89969903,-0.06048791,1.681173,0.21650468,1.2392771,-0.21624671,-0.13276857,-0.25108612,-0.17900744,-0.53372747,-0.582982,-1.4306742,-0.6111563,-0.36405677,-0.41645432,0.04806576,-0.07719925,-0.7682593
136,483170.0,6.0,-0.43434468,-1.0873119,-0.74071705,-0.609803,-0.5188832,0.44137508,0.3103264,-0.5218374,-0.6582441,-0.7371092,-0.703476,-0.5031244,-0.63447446,-0.62381583,-0.4245339,-0.9886542,-0.67086,0.28876477,-0.4061722
137,483175.0,6.0,1.2184378,0.2491868,-0.01455509,-0.08929605,-0.093175985,0.08987816,0.43709233,0.10690846,-0.559585,-0.14425437,-0.34497154,-0.48397473,-0.3951208,-0.5114445,0.07002189,-0.4358831,-0.25039923,1.4513892,-0.7171452
138,588054.0,6.0,1.4216349,-0.10598992,-0.9769478,-0.13315007,-0.57845515,-0.9730181,-0.5299256,-0.48736224,0.030970968,-0.70367324,-0.917599,-0.14888042,-0.8236534,-0.69624686,-0.821058,-0.4655153,-0.65042,-0.66922575,-0.15898006
139,588455.0,6.0,-0.06621579,-1.214049,-0.84090215,0.37209257,-1.1858876,-0.5065435,1.7732126,-0.8427952,-0.8320797,-1.0627092,-1.1162559,0.1018474,-0.99899316,-0.26798746,-0.61097383,0.049875822,-0.74121296,-0.6948313,0.089908205
140,483173.0,6.0,3.0284693,0.12422289,0.3846515,0.4924392,0.27962068,0.86284244,-1.5243317,-0.30713147,0.91026205,0.10539641,0.6628909,-0.23438758,-0.38578528,0.6091012,-0.5073737,1.2269294,0.25418133,-0.1178428,-0.7227791
141,588568.0,6.0,1.4918082,0.5844078,0.14517528,-0.03195035,0.67837965,0.6967612,0.7116873,-0.6071004,-0.48731437,-0.60419387,-0.53222895,-0.5921825,-0.9518896,-0.7070062,-0.14233667,0.7457096,-0.54157484,-0.30205303,-0.9728237
142,483172.0,6.0,-0.78239053,-0.8648442,-1.0815948,0.87131774,-0.42984074,0.15518093,-1.4939014,-0.78317505,-0.4105397,-0.23166071,-0.097058155,-0.53469986,-1.0891671,0.03537501,0.22423048,1.5609655,-0.6173833,0.44462025,-0.5793845
143,588354.0,6.0,-0.6830987,-0.53431064,-0.938616,-0.7015541,-0.4464505,0.50358766,0.88894457,0.3942624,-1.153877,0.06788065,-0.1604618,-0.4901792,-0.7691474,-0.52048045,-0.6805728,1.3977036,0.45498675,-0.18342507,-0.56230974
144,588272.0,6.0,-0.6536589,-0.9695738,-0.44230658,-0.70693135,-0.12930803,2.9340034,-0.65355027,0.29542252,0.80793285,0.3028575,0.22070496,-0.4539555,-0.85216683,0.80923593,-0.03589098,-1.0492315,0.79772544,-0.24438906,-0.5631324
145,588374.0,6.0,0.20907119,-0.4879235,-0.40324366,-1.0793225,-0.27817437,1.3431239,0.617575,0.39497536,1.0654854,0.1686041,-0.31742674,-0.34882817,-1.4225961,-0.5470604,-0.3663073,-1.0249261,0.06894254,-0.4552947,-0.88311046
146,588346.0,6.0,-1.0770282,-0.5804556,0.44681486,-0.7410973,1.5583218,2.272154,1.360986,0.24984774,1.0880079,-0.27548316,-0.49092764,-0.5242938,-0.3684553,0.18352963,-0.23206423,-0.9501457,-0.49865586,0.23547241,-0.9835019
147,588373.0,6.0,0.5926527,1.5369306,0.10344453,-0.90528643,0.7123877,1.3726321,-1.9510642,-0.16987255,4.364837,-0.13122678,-0.053882077,-0.43564147,-0.737598,-0.45892125,-0.16168639,-0.34071317,-0.31978044,0.11763674,-0.56032205
148,588406.0,6.0,-1.0246372,0.2678322,1.1741505,0.6616479,-0.58609384,1.276462,1.4605465,2.9439437,0.43940717,0.9548758,0.43532014,-0.57040095,-1.3026884,0.2710201,0.5613846,-0.90519875,3.4223242,-0.42002222,-0.73997873
149,588404.0,6.0,1.5989218,0.03621314,-0.7484856,-0.9446859,0.104947776,0.62107426,-0.0589619,-0.9387735,-0.88903785,-0.86873007,0.0027511404,-0.32897294,-1.2182977,-0.73990375,-0.66263777,0.45002666,-1.0139567,-0.24126177,-0.89308596
150,588259.0,6.0,0.07906256,-0.54698104,-1.0408661,-1.1319846,0.120215856,0.16251183,-0.024728704,0.07061414,-0.13550371,-0.44139203,-0.4472814,-0.37211972,-0.52949226,0.70387757,0.99207324,-0.051892802,-0.3393327,-0.20288499,-0.90943885
151,588260.0,6.0,-1.0636986,-1.0596457,-0.57899964,-1.3307524,-0.18069395,0.87517476,-0.043600447,0.0022456017,-0.54318184,-1.0219741,-1.0886365,-0.63879234,-1.2460343,0.11956826,-0.18292573,-0.6366671,-0.2651011,-0.5157368,-0.8365723
152,588436.0,6.0,2.123144,0.087504536,-0.115530424,-0.41812903,0.28904665,1.3046243,1.0029466,0.66282856,-0.18183815,-0.9834401,-0.9485351,-0.64163685,-0.033971302,2.7423651,-0.0406474,0.6614757,1.0541675,1.2812775,-0.39887884
153,588400.0,6.0,-1.1119722,0.0009581076,-0.38531417,-0.3354379,-0.0027794628,1.7446132,-1.7569033,1.0824353,0.47946092,0.6204671,0.5641871,-0.4695197,-0.9675069,-0.3370454,-0.9188194,0.22520368,0.9227695,0.36759868,0.053637315
154,588261.0,6.0,-0.26264337,-0.993196,-0.8143732,-1.3383534,-0.7402086,-0.43843445,0.7158292,-0.60376364,-0.8990223,-1.1895571,-1.3527513,-0.542802,-1.141675,1.3948587,-0.37477282,-0.48753896,-0.49311474,-0.500113,-0.85760653
155,588344.0,6.0,-0.40149158,-0.109402284,-0.06329764,-0.9415132,0.6148845,1.4785042,0.5317776,0.597818,1.3202274,0.41428375,0.71540743,-0.3681336,-0.7642013,-0.5139823,-0.41961676,-0.13951357,0.70644027,-0.6154949,-0.9291587
156,279897.0,6.0,-1.0115652,-0.1942173,0.5893729,-0.66288114,0.26456806,-0.094475456,-0.20380811,1.9064755,-1.0775523,-0.3029116,-0.48620987,-0.55634165,-1.3415315,-0.6891209,-0.731102,0.37358892,1.9604535,-0.4812288,-0.7955121
157,588304.0,6.0,0.9159043,0.66762894,-0.034841925,-0.8760801,0.8288061,1.4268817,0.75755185,1.1180508,0.3306997,0.09977567,0.453926,-0.54711527,-1.0536276,-0.63834065,-0.39076692,-0.07524502,2.4250443,-0.19120519,-0.98642045
158,588437.0,6.0,0.7481425,-0.24350616,-0.93671566,0.38014883,-0.14479217,-0.11069341,0.84494025,0.091189995,0.04662086,-0.89879847,-0.8739662,-0.62929964,-1.0402546,0.98395,0.21666174,0.6832328,-0.09289974,-0.09940936,-0.42336863
159,588349.0,6.0,-0.9034353,-1.0949999,-0.25474653,-1.0164515,-0.34904945,2.8703094,-0.44405112,1.6757512,1.0593942,0.1238391,-0.18274221,-0.48422146,-0.8221974,0.19161329,-0.6954253,-1.125215,1.8743335,-0.35786328,-0.6873226
160,588350.0,6.0,-1.0343271,-0.5402462,-0.36572525,-0.84535587,0.92071915,0.76634765,-0.40009663,-0.52123797,-0.079885215,-1.0084676,-0.96161497,-0.5870233,-0.89879,0.34624082,-0.42960614,-0.42927295,-0.568702,0.15287793,-1.0590501
161,588262.0,6.0,0.30649814,-0.9705616,0.47311527,-0.34206662,0.5204388,1.4819379,1.6676631,-0.5912918,0.31417447,0.23172157,0.28209388,-0.34527478,0.019815693,1.8993524,0.2032559,0.40365386,-0.7181179,-0.31370908,-0.8565074
162,588270.0,6.0,-0.20895635,-0.8761203,0.56029665,-0.560178,0.8616142,1.2267653,1.6696624,0.36577144,0.058824945,-0.55171525,-0.5897917,-0.55750376,-0.87196213,-0.29115486,-0.8424399,-0.946108,0.50482285,-0.061342105,-0.75554585
163,588181.0,7.0,1.9608586,-0.45071995,0.79633397,-0.7418499,1.6400346,-2.021222,1.5476913,-0.66235197,-0.16792607,-1.3023037,-1.1545373,-0.56343126,0.36218488,-0.1593195,,1.9636185,-0.79493135,-0.23714428,-0.34295285
164,588146.0,7.0,0.6416035,0.26297224,-0.33634472,-1.4733891,0.4699929,0.20239328,1.1739861,-1.0507497,-0.7216019,-1.1806681,-1.063141,-0.5464784,0.20155957,-0.7055455,-0.47433865,1.1120586,-0.87192464,-0.43293548,-0.68933004
165,588355.0,7.0,0.17055069,-0.96506435,-0.6719945,-1.3595365,0.44142467,0.03765991,1.5221546,-1.0787255,-0.75737596,-0.06236001,-0.06237273,-0.434082,0.9022973,-0.66452223,-0.59188217,-0.38080782,-0.73018295,0.19140671,-0.5367567
166,588147.0,7.0,1.9421626,-0.49818102,0.6753839,-0.18498538,1.7155412,-0.03566878,2.3223894,-0.76131314,-0.18291761,-1.0281501,-0.21716046,0.13019297,1.0092453,1.5855609,0.16719873,4.926823,-0.678091,-0.48733374,1.482913
167,588188.0,7.0,-0.49492994,0.23021078,2.0869973,-1.1651419,1.9253387,-0.7336851,1.9752816,-0.4876065,-0.474923,-0.44244665,-0.53834176,-0.3928252,0.92378134,-0.5227976,0.37327972,0.8893163,1.2130259,-0.4999106,1.4464655
168,271662.0,7.0,-0.82459265,-0.22382481,-0.6518438,-0.4572649,-0.30847612,-1.287676,-1.4607697,-1.0976673,-0.49834135,0.71283233,0.35150602,-0.44769126,-0.050791286,-0.22587316,-0.23466918,0.014248574,-1.2302358,0.42658246,-0.7667551
169,588330.0,7.0,-0.5939003,-0.8089528,-0.41310135,-1.1507791,0.917209,0.47482437,0.28575453,-0.7335301,-0.50395167,0.08209564,-0.15142882,-0.42907852,0.7223645,-0.20128122,0.041248243,0.48010612,-0.6066036,0.36805958,3.2033978
170,588224.0,7.0,0.81143475,-0.60830635,-0.6590792,-1.3593642,0.5092397,-1.1002487,-0.06105474,-0.65066713,-0.7708993,-1.1966356,-1.366641,-0.52671653,0.31471047,-0.32350934,-0.42810827,-0.59193754,-0.5642236,-0.24045011,0.20793475
171,588227.0,7.0,1.9954022,1.8675615,0.39765128,1.2520672,0.80788696,0.34739214,0.07837873,-0.45440567,0.31677732,1.1281171,0.63522065,-0.22477572,0.7178756,0.14953396,1.1195482,-0.16296875,-0.19480796,0.13653275,0.39000797
172,588228.0,7.0,0.2737119,0.8969045,1.4477909,-0.9290164,2.8974173,-1.3527514,1.0431061,-0.68899363,0.6856887,-0.72081476,-1.0383482,-0.57493675,0.033500914,1.1650196,0.046193436,-0.83807194,-0.6325914,-0.19769515,-0.7129656
173,588684.0,7.0,-0.94065166,-0.4973621,0.78506273,-0.10276764,3.0081398,-0.25134906,0.70849323,-0.31003726,0.29626864,0.21585947,-0.24978374,-0.41168743,1.3480036,-0.3553489,1.2373211,-0.08352437,0.1720723,0.074900016,-0.35161012
174,588683.0,7.0,-0.15193848,1.3053155,1.2059011,-0.5587121,2.0581977,1.0324347,0.698589,-0.57201827,-0.013519657,-0.45790845,-0.14638339,-0.5045352,0.46621397,-0.4358726,-0.09398152,0.86918944,-0.40943897,0.06425436,1.1315398
175,588574.0,7.0,0.42967865,-0.9504281,-0.47328448,-1.2013489,-0.044252247,0.54336154,1.0549499,-0.83752424,-0.9906092,-0.89853424,-0.94214535,-0.38691613,-0.39093417,-0.92188215,-0.7836261,0.84023035,-0.76756305,-0.2149071,0.079933725
176,588454.0,7.0,-0.9565743,-1.0809312,-0.20427635,-0.12036747,-1.3683453,0.69017947,0.9161048,0.15776579,-0.042090736,-0.6235581,-0.8865952,-0.3990028,-0.5001019,-0.20821208,-0.07187441,1.5085914,0.40852582,1.0584942,-0.23611186
177,588384.0,7.0,-0.7993944,-1.1018912,-0.55142325,0.9586524,-0.57599926,0.68498075,0.8713001,0.093163565,-0.6590728,0.42385787,-0.08243066,0.021110525,0.83056337,-0.34827906,-0.27325517,1.6117238,0.26140592,-0.5773155,2.2703211
178,588540.0,7.0,0.8284936,-0.8882384,-1.2327461,-0.7192151,-1.0754826,-0.847735,-1.0322295,-0.63454145,-0.08241633,-0.13056113,-0.234945,-0.2758272,0.6132366,-0.17430308,0.33196482,-1.2653451,-0.6564387,-0.5188005,2.2094827
179,588333.0,7.0,0.32200253,-0.3882929,0.5828451,-1.1269127,0.7728173,0.08773996,1.6947296,-0.8328737,-0.6370958,-1.1557424,-1.5136422,-0.11494295,0.8547208,-0.4791037,-0.71387756,-0.61379826,-0.87457645,-0.43509203,0.9091274
180,588160.0,7.0,-1.1165304,-0.45074272,0.5841715,-0.09134807,0.15148436,0.69485766,1.5840957,-0.7482338,-0.85358167,-0.98980975,-1.1414943,0.038694035,-0.41401583,-0.6411737,-0.8419572,-0.15369989,-0.46208867,-0.13855,-0.5630787
181,588174.0,7.0,-0.93331784,-1.0101744,-0.008803142,-1.1364825,0.0019591,0.39645702,0.9688066,-0.84446007,-1.1032095,-0.9465197,-0.3337902,-0.60187435,0.17774586,-0.8250919,-0.65572274,0.7827178,-0.5290336,-0.10179903,-0.24841118
182,588401.0,7.0,-0.8275685,-1.0756773,-0.41494003,-0.10820565,-0.12147868,1.2387571,-0.20430793,-1.3096548,-0.73298115,-0.6131792,-0.7207663,-0.33975843,0.6590705,0.052186668,-0.7757047,0.72335136,-0.8774734,-0.34883884,-0.46326062
183,588331.0,7.0,0.64618033,-0.48229322,-0.8435208,-0.67237866,-0.42502373,0.37088016,-0.57054245,-0.9477133,-0.37473238,-1.3441092,-1.172155,-0.66235733,0.13954514,-0.8983512,-0.49318135,-0.229944,-0.9291484,-0.38005835,-0.7479834
184,588225.0,7.0,-1.0955265,-0.96223664,-0.14588535,-0.7959482,0.7007341,0.48359287,0.45740923,-0.37490985,0.06884873,-0.67688113,-0.4077112,-0.22214408,0.6313559,0.30230373,-0.08547015,0.45441046,-0.3150227,-0.5225499,-0.6479266
185,588229.0,7.0,1.3502042,-0.19532609,0.74395615,-0.53326535,1.0224903,-0.014883555,1.9514592,-0.27181932,-0.85138494,-1.3579533,-1.4963477,-0.6916346,-0.23760729,-0.18626751,-0.51472145,-0.5146875,-0.059993364,-0.23782274,-0.5086362
186,588395.0,7.0,-0.54386395,0.5648059,-0.065561205,-0.4416105,1.1204904,0.17960678,1.2761279,-0.5023731,-0.08699589,-0.9437519,0.47664213,-0.41722897,-0.7059495,-0.18284844,-0.8089265,0.22709106,-0.2528956,-0.42814285,-0.58367354
187,588223.0,7.0,-0.25150976,-0.5783536,0.72660613,-0.018397657,0.16837175,-0.9907895,1.0317582,-0.1789905,-0.20011699,-1.018471,-1.0961517,-0.32067722,0.7905406,0.23054639,-0.30697566,0.72355443,-0.30740786,-0.80723304,-0.28521705
188,588415.0,7.0,-0.7837296,-0.9070133,-0.35725105,-1.2540088,-1.1790724,0.6398269,0.60168874,-0.7433478,-0.9572977,-0.3556245,0.28277558,-0.6435128,-0.31806445,-0.9280332,-0.97303385,0.48593333,-0.57792515,-0.577191,-0.5817834
189,588231.0,7.0,0.32318026,-0.74806625,0.02362928,0.18904568,0.9421452,1.8354048,-0.07060368,-0.196271,0.14300478,-0.14135893,-0.13054258,-0.33592248,0.44699994,0.13470547,0.3199592,-0.31564122,-0.39736024,-0.32049474,0.14303356
190,588142.0,8.0,-1.1541184,-0.74964863,-1.3871506,-0.41043392,-0.97420365,-1.158021,-2.0523171,-1.0959882,-1.0911058,1.209556,0.9795726,-0.24031833,-0.60294074,1.4464918,1.5320866,0.4524595,-0.9756148,0.3244207,0.13589531
191,483180.0,8.0,-0.6298518,-0.6166322,-0.5792294,0.64498466,-0.8599216,-0.12967125,-0.10717112,-0.7744495,0.110791355,1.8540113,2.374907,-0.33783603,0.02648532,-0.33753642,0.42523184,-0.929742,-0.643321,-0.35248914,0.4881906
192,588680.0,8.0,-0.9350196,0.29397172,-1.3489591,0.4120742,-1.3237032,-1.116385,-0.7795893,-1.0580552,-0.467623,0.19405323,1.4371309,-0.22786205,0.030446865,-0.09260459,0.54923666,0.14788651,-1.0957814,-0.657084,-0.5817672
193,588133.0,8.0,-0.4257268,-0.88449043,-0.28736228,0.6666785,0.80610424,-0.18791579,-1.4609659,-0.009158903,1.3073859,1.0400872,1.1185027,-0.14739837,1.2180257,0.040564135,0.15302248,-0.43507296,-0.5721337,0.9545214,1.1746253
194,588679.0,8.0,-0.9504648,-0.59093684,-2.1388326,0.72247785,-0.6583975,-0.61572045,-0.4826582,-1.4894266,-0.3486787,0.7183844,0.9564874,-0.36342308,0.2018824,0.90306073,1.002253,0.83290905,-1.1641458,-0.6142308,-0.6308409
195,597115.0,8.0,0.6000213,-0.88316435,-1.1490957,-0.09951788,-1.0705624,-0.02104985,-0.45621884,-0.10145004,-0.19756953,1.2242076,0.8389759,-0.4511223,-0.027292851,-0.2144775,0.26102784,-0.642715,-0.21211275,-0.18123655,-0.3144769
196,483184.0,8.0,-1.1669198,-1.057031,-2.2982738,-0.72301954,-1.5940574,-1.4702302,-1.3178976,-1.0787128,-1.1451783,-0.06263628,0.118689,-0.35674885,-0.3012251,-0.5072467,-0.05662131,-1.0249975,-1.0457937,0.483762,-0.36753777
197,483188.0,8.0,-0.12378255,-0.30753443,-1.786672,-0.6583626,-1.9112701,-1.3859605,-1.0388113,-0.9780986,-0.97954077,-0.06745775,-0.32307187,-0.41915378,-0.18040697,-0.6043689,-0.2556826,-1.0200065,-0.90422,0.14759947,0.11187077
198,483190.0,8.0,0.17732254,-0.54880464,-1.1591653,0.72431934,-1.5833455,-0.37152687,-1.0838382,-1.2538265,-0.61166024,0.32573843,0.25852075,-0.4091964,-0.37573704,0.018561943,0.1632343,-1.0792338,-1.0391188,-0.7036569,0.47691712
199,483187.0,8.0,2.010663,1.1440042,0.3585438,0.4977753,-0.7128226,0.33251807,-1.1128088,0.017847652,0.5405429,0.6506184,0.3092327,-0.27921346,0.03269851,0.28862095,0.15886724,-1.0621581,0.17979988,-0.48604405,1.3861166
200,483186.0,8.0,-0.99992174,-0.73962235,-2.2660258,-0.4972205,-1.5247523,-1.065796,-1.863345,-1.026657,-0.955308,-0.17520255,-0.21012014,-0.5239831,-0.026948933,-0.45603606,-0.705893,-0.8163865,-0.9281016,-0.51385427,0.10502909
