,INVO,Spec_int,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
104,588345.0,6.0,-0.44763452,-0.96597344,3.2795472,-0.09052594,1.3578836,0.0686161,0.08206358,1.2653123,0.21109943,0.061299145,-0.37025928,-0.039061476,-0.1743094,0.5072285,0.08693232,2.504285,0.95368165,-0.019305646,0.06240038
105,588562.0,6.0,-0.29390264,-0.21732241,0.72451955,0.0027485832,0.6870649,0.06751424,-0.004320487,-0.17993551,0.27284813,-0.13535999,0.14659429,-0.18937114,-0.6304174,-0.15405452,0.039301865,2.065852,-0.48337656,-0.13152383,0.055037543
106,483177.0,6.0,0.24189477,1.5494168,0.108102255,-0.061524812,0.54770917,0.07393449,-0.41684026,0.63149714,0.25535008,0.65415347,0.11306836,-0.10486932,0.6741518,-0.20000201,0.07864134,1.1310649,0.42789388,0.35091534,0.03351339
107,588564.0,6.0,-0.46491957,0.18674777,1.6023949,0.021261021,0.85743976,0.0750181,0.66246116,0.7896422,0.39946872,3.8133419,2.2115555,0.019684851,-0.045544606,0.8238337,0.21545923,-0.39164144,-0.24388535,0.31405294,0.059173625
108,588271.0,6.0,-0.49480742,-0.6547208,-0.08825544,-0.08994675,0.030326173,0.06825179,-1.3640025,0.7543554,0.23637727,-0.065054275,0.003643788,-0.2131858,-0.6746362,-0.40441883,,-0.08539002,0.6082782,-0.10975559,0.006218275
109,483168.0,6.0,-0.45702258,-0.95662785,-0.60488695,-0.08313166,-0.14206165,0.067741975,-0.82863766,0.41991523,0.08156699,1.2340106,0.99799645,-0.012079104,-0.5796485,-0.35694095,0.09083101,0.97148883,0.4238225,-0.28910968,0.080086865
110,483171.0,6.0,-0.42860827,-0.017414646,0.9565605,-0.061178803,0.95402604,0.06947618,-0.711882,1.0604311,0.81928945,0.6464702,0.1811338,0.08550554,-0.5897594,0.11903622,0.09437811,-0.56053257,0.69719,0.30946216,0.09860819
111,483169.0,6.0,-0.27948907,-0.41010827,0.6817843,-0.11129212,-0.32376346,0.070485115,-0.082745634,1.0997133,-0.11639152,-0.11685446,-0.23930468,-0.13648364,-0.7240517,-0.5406593,0.055017963,0.40350816,1.6925528,-0.5533569,0.051090013
112,588711.0,6.0,0.3688151,0.54570144,0.011065879,-0.08670706,0.35790962,0.07232234,-0.11767884,0.11549422,-0.104302436,-0.20364106,-0.4800862,-0.17505252,-0.77067417,-0.09952322,0.089900374,-0.39133114,0.10114612,-0.4608909,0.087390535
113,588653.0,6.0,-0.23787615,-0.14005066,-0.4735162,-0.073569775,-0.26675305,0.069261044,-0.9994707,-0.8028462,0.11449096,-0.022532262,-0.28800756,-0.2126721,-0.8075611,0.06855573,,-0.9239841,-1.0542248,1.1476067,0.030171903
114,594344.0,6.0,0.20058756,-0.78447247,0.40077305,-0.0823593,-0.53310275,0.069193415,-0.44303825,0.29708895,-0.1348378,-0.488339,-0.02899681,-0.1640528,-0.36359933,-0.48557633,0.05206045,0.66922843,-0.03759744,0.06641015,0.06389651
115,588718.0,6.0,-0.11346522,0.1299409,-0.8233095,-0.09124414,-0.07127445,0.06806819,-1.1471866,0.23379555,-0.1546348,0.1029552,-0.287068,-0.14290547,-0.60938877,0.010332239,0.042335317,-0.19434471,-0.1991193,-0.06259115,0.037695292
116,588586.0,6.0,-0.48665035,-0.9478277,-1.4134626,-0.07985042,-1.0722586,0.07043372,-0.650454,-0.119088665,-0.22871067,-0.3860117,-0.5074773,-0.017074825,-0.6123371,-0.03388925,0.06768803,1.342875,-0.3934526,-0.1714827,0.037351746
117,588710.0,6.0,0.11072614,-0.72790647,-1.0017189,-0.06040072,-1.6123631,0.071137585,-1.2076448,-0.6706132,0.06774995,0.93419355,0.9733474,-0.16728343,-0.45231327,-0.3495062,0.07841225,0.054870103,-0.8917268,-0.6174675,0.03164753
118,495622.0,6.0,-0.34927326,-0.8102305,-1.7257416,-0.08729439,-0.8756201,0.07184369,-0.16988344,-0.3944468,-0.2746008,0.16959637,-0.2076495,-0.07982075,-1.0605501,0.13608612,0.058862112,1.2824403,-0.52073926,-0.6719817,0.053874716
119,483166.0,6.0,0.060614366,0.16509877,-0.2437907,-0.070544824,-0.41358504,0.06867633,0.051428962,-0.10266099,-0.105572924,0.043910637,-0.057020415,-0.028072957,-0.8449009,-0.15319133,0.053238865,0.62011224,-0.51162654,-0.30724558,0.049728107
120,588510.0,6.0,-0.3512711,-0.9692252,-0.19824114,-0.101014316,-0.2983993,0.07432233,1.9211823,0.79120696,0.088793114,-0.17706612,-0.36768204,-0.024131747,-0.944245,-0.50665796,0.0667985,-1.0745493,0.74270785,-0.46916842,0.07671222
121,588275.0,6.0,0.0929272,1.0369685,-0.09213236,-0.07872514,-1.2130122,0.07324674,-0.14229925,-0.36096844,-0.27004722,-0.34839618,-0.22078618,-0.07501409,-1.2680893,-0.46188676,0.06195761,-0.3656675,-0.1974887,0.044781923,0.013357199
122,588258.0,6.0,0.32328403,-0.1951913,-1.3241289,-0.10305134,-0.8233105,0.06943872,-0.2165198,-1.0620558,-0.3979752,-0.79877305,-0.69142187,-0.12359209,-1.2511773,0.1408211,0.07079059,-0.6957149,-0.8707012,-0.3189404,0.023107849
123,483176.0,6.0,-0.28528774,-0.87918484,-2.0495918,-0.109460995,-2.881636,0.06636983,-2.8109074,-0.72426856,-0.42785677,-0.9403588,-0.8371056,-0.20435642,-1.0930821,-0.8557963,0.05963583,-1.1635598,-0.50450695,-0.5873185,0.01038625
124,588167.0,6.0,0.8227861,1.99797,-0.1888036,-0.096306734,-1.1926423,0.0723938,-1.6088305,-0.28889823,-0.14313364,-1.0949235,-0.8413629,0.22953461,-0.8639929,-0.2906245,0.058385827,-0.74622416,-0.6131985,-0.446147,0.017049303
125,313922.0,6.0,0.77169746,2.0512035,0.003696843,-0.088572465,-1.4553207,0.07028982,-1.6540798,0.38538015,-0.29252878,-1.1406829,-0.99043953,0.13520816,-1.2894177,-0.7543746,0.06613058,-0.17116389,0.5233247,-0.023527198,0.023411635
126,588269.0,6.0,-0.18476717,-0.515853,-0.24323454,-0.10333115,0.4674661,0.07409153,1.3763559,-0.3788137,-0.18150674,0.15937051,-0.111562416,-0.020838989,-1.0524406,-0.09656347,0.049822953,-0.32876265,-0.5273,-0.07606387,0.009402765
127,588369.0,6.0,0.100574106,-0.29131037,-0.20715304,-0.080377504,-0.53638375,0.07086588,0.28252956,-0.42953724,-0.06534143,-0.1980249,-0.25871128,-0.14515272,-0.8100261,1.0620816,0.067558326,-0.16505946,-0.44944113,0.047612567,0.014150405
128,588457.0,6.0,0.030769382,-0.66639096,-0.44786823,-0.077717766,-1.2528169,0.068930045,-0.17453922,-0.9783081,-0.27785876,-0.3460711,-0.21758467,-0.19044863,-0.8053313,-0.36914018,0.04856658,0.059321307,-0.9136713,-0.25088018,0.032984804
129,483167.0,6.0,1.2133194,-0.12591621,-0.45192674,-0.011600838,-0.960334,0.072173394,-1.3265319,-0.35948858,-0.2127105,-0.45018122,-0.5042271,-0.19470379,-1.227008,-0.47248468,0.06392666,0.21343942,-0.100958295,-0.2518578,0.028153954
130,483182.0,6.0,0.6638321,-0.37564066,0.74952215,-0.089915626,-0.9964955,0.071066536,0.07972927,-0.5075055,-0.18673246,0.4761567,0.49644646,-0.067746885,-0.6089551,-0.14656396,0.056067303,1.1860096,-0.17328414,-0.42703596,0.05629546
131,483181.0,6.0,-0.014279128,-0.5166691,0.06655592,-0.040660013,0.2028421,0.07244125,1.0901928,0.16065739,-0.25539374,0.083888754,1.1802651,-0.16828007,-0.4779737,-0.47388768,0.06946196,0.23227823,-0.16791913,1.887402,0.04045624
132,588483.0,6.0,0.06275948,-0.70085543,-0.47619677,-0.037400432,-0.6144862,0.06982118,1.4936564,-0.5250395,-0.32693788,-0.54408795,-0.51368856,-0.23987764,-1.1237175,-0.6973643,0.063551314,-0.009212769,-0.46209496,-0.25072494,0.02185642
133,483165.0,6.0,-0.21114822,-0.9222596,-1.1109524,0.037423857,-0.59629005,0.06848985,1.1031485,-1.176365,-0.29368186,-1.4510033,-0.9298145,-0.23311658,-0.9812881,-0.23381722,0.05289687,-0.98986894,-0.99021405,-0.53773385,0.014843829
134,483178.0,6.0,-0.17177105,-0.6299134,0.33626,-0.06984697,-0.9164474,0.069976546,-0.2495292,0.035591323,-0.26691866,-0.24965177,-0.32161602,-0.10394396,-1.0285217,-0.3634161,0.060995083,0.33705515,0.26794535,-0.43505466,0.02557562
135,588565.0,6.0,1.1638193,0.8929145,-0.051833726,-0.0063356827,0.22821605,0.07369766,-0.20179202,-0.13839127,-0.13101299,-0.1803178,-0.4278061,-0.2223154,-1.3619641,-0.5965506,0.05919573,-0.42340577,0.025108805,-0.08907215,0.018134464
136,483170.0,6.0,-0.23261257,-1.0421287,-0.72894365,-0.09375144,-0.47136664,0.071660966,0.31854394,-0.5271476,-0.2326894,-0.739777,-0.54798436,-0.18341756,-0.59340537,-0.6091142,0.057317745,-0.98966753,-0.663219,0.2715189,0.042754523
137,483175.0,6.0,0.40478602,0.2594155,-0.006111533,-0.073890686,-0.0663866,0.07076375,0.44380838,0.10109323,-0.20805202,-0.1454802,-0.29417112,-0.17408995,-0.3623612,-0.49759382,0.072675094,-0.44263294,-0.26065332,1.4170741,0.02160996
138,588054.0,6.0,0.4831494,-0.08647202,-0.9640911,-0.075564004,-0.5280381,0.06805065,-0.5117554,-0.49270007,-0.060577065,-0.7062597,-0.69957864,-0.010868818,-0.7760167,-0.68099684,0.04500456,-0.4719576,-0.6436489,-0.67240673,0.059562314
139,588455.0,6.0,-0.09064298,-1.1655512,-0.8286693,-0.056285683,-1.1058953,0.06924135,1.7641025,-0.8478475,-0.2761,-1.066169,-0.8402233,0.11125823,-0.94526935,-0.25598025,0.051528264,0.038084958,-0.7305777,-0.69763637,0.07648543
140,483173.0,6.0,1.102828,0.13771987,0.3912645,-0.05169367,0.288259,0.072736785,-1.494383,-0.3126141,0.15900148,0.104777806,0.4193731,-0.05251851,-0.35334975,0.61446697,0.05474534,1.2029235,0.22245197,-0.129119,0.021226887
141,588568.0,6.0,0.5102119,0.58586925,0.15288638,-0.07170257,0.6676029,0.072312854,0.71515083,-0.61234206,-0.19000445,-0.6065384,-0.4267452,-0.22679691,-0.899801,-0.6916747,0.066080764,0.72669756,-0.53943634,-0.31062472,0.0042251395
142,483172.0,6.0,-0.3668371,-0.82547945,-1.0682583,-0.03723697,-0.38665953,0.07093044,-1.4643131,-0.7882753,-0.1708321,-0.23309913,-0.11865397,-0.19879766,-1.0323129,0.04508511,0.0774637,1.533493,-0.6120183,0.42508617,0.030976979
143,588354.0,6.0,-0.328545,-0.5035906,-0.9259351,-0.09725235,-0.40246058,0.07181977,0.8903085,0.38821635,-0.35645998,0.06717079,-0.16354233,-0.17711209,-0.723403,-0.50656134,0.04936702,1.3719255,0.41471097,-0.1937384,0.03213797
144,588272.0,6.0,-0.3171915,-0.92746997,-0.43190154,-0.09745752,-0.10075942,0.07802353,-0.6339158,0.28945586,0.13344762,0.30271918,0.106315255,-0.15946788,-0.8035403,0.8130862,0.0693862,-1.0496162,0.7428625,-0.25380734,0.032082036
145,588374.0,6.0,0.015521957,-0.45841664,-0.39301774,-0.11166669,-0.24237761,0.073962726,0.6221533,0.38892874,0.1977642,0.16813923,-0.27467003,-0.108261384,-1.3541664,-0.53294,0.059125848,-1.025563,0.045097053,-0.46161655,0.010325178
146,588346.0,6.0,-0.48046464,-0.5485287,0.45314276,-0.09876117,1.5047016,0.07633413,1.3567587,0.24391767,0.2033886,-0.27702817,-0.3975048,-0.19372895,-0.33662137,0.19211788,0.06329447,-0.9515587,-0.498344,0.21900897,0.0034990779
147,588373.0,6.0,0.16345087,1.51348,0.111347,-0.10502607,0.69995505,0.07403805,-1.9160609,-0.17546543,1.0216857,-0.13242091,-0.08808626,-0.1505473,-0.6929489,-0.44546828,0.0654799,-0.34845066,-0.32708162,0.102903314,0.03227313
148,588406.0,6.0,-0.46025997,0.27757326,1.1771431,-0.045237247,-0.5353048,0.07379257,1.4551399,2.9358497,0.04141854,0.9563234,0.25825804,-0.21618731,-1.2384214,0.27894586,0.08793329,-0.90707815,3.2557566,-0.4268619,0.020057395
149,588404.0,6.0,0.5515204,0.052011903,-0.7366766,-0.106529415,0.122090735,0.07211966,-0.046370216,-0.9437488,-0.29032373,-0.87171805,-0.0479912,-0.098590106,-1.1569605,-0.7243231,0.049923953,0.4340832,-0.9917133,-0.25072595,0.009646895
150,588259.0,6.0,-0.034616113,-0.5159296,-1.0277164,-0.113676086,0.13661543,0.07094915,-0.012542505,0.06482806,-0.1021495,-0.4433406,-0.36660424,-0.11960648,-0.49206775,0.70852566,0.10130738,-0.06262754,-0.3458017,-0.21291262,0.008534981
151,588260.0,6.0,-0.47532406,-1.0151861,-0.5679678,-0.12126038,-0.1496434,0.07276826,-0.031190716,-0.0034855558,-0.2039558,-1.0253347,-0.8206694,-0.2495001,-1.1837342,0.12864083,0.06482036,-0.6413332,-0.2747295,-0.5211713,0.013489533
152,588436.0,6.0,0.7536876,0.10196184,-0.106623836,-0.086437814,0.297226,0.07386446,1.0029602,0.65656674,-0.11372024,-0.9867071,-0.7214807,-0.2508856,-0.013749428,2.7315774,0.0692385,0.6433379,0.98839027,1.2494599,0.04325043
153,588400.0,6.0,-0.4939409,0.017678918,-0.37517047,-0.083282605,0.019608617,0.07498755,-1.7241999,1.0758364,0.051420856,0.6211013,0.349493,-0.16704905,-0.91487616,-0.32451528,0.041968796,0.21159333,0.8625846,0.3491954,0.0740192
154,588261.0,6.0,-0.16639563,-0.9504744,-0.802262,-0.12155041,-0.68191594,0.069415204,0.71924365,-0.609008,-0.2928171,-1.1933254,-1.0076567,-0.20274413,-1.0829978,1.3942746,0.05886297,-0.49375272,-0.4930387,-0.5057768,0.012059313
155,588344.0,6.0,-0.2199427,-0.089795135,-0.05463057,-0.10640836,0.6071992,0.07430829,0.5373721,0.59160846,0.26137897,0.41441643,0.4565536,-0.11766488,-0.7186286,-0.50011235,0.057470437,-0.149339,0.6554625,-0.61946476,0.0071941353
156,279897.0,6.0,-0.4552187,-0.17239194,0.59504706,-0.095776714,0.27393928,0.07029318,-0.18950075,1.8992146,-0.33740002,-0.30452335,-0.39416474,-0.20933917,-1.275916,-0.6739248,0.047797948,0.35843867,1.8561041,-0.4871699,0.016281417
157,588304.0,6.0,0.28811345,0.66691387,-0.02630534,-0.10391165,0.8107052,0.07417653,0.7604721,1.1114234,0.014271871,0.09914339,0.27143058,-0.2048451,-0.99800706,-0.6235291,0.058366306,-0.08573742,2.3009214,-0.2014043,0.0033006293
158,588437.0,6.0,0.2234158,-0.2203917,-0.9240435,-0.055978283,-0.11548965,0.070251785,0.8468254,0.08538739,-0.05666894,-0.9018595,-0.6686876,-0.24487627,-0.9850984,0.9864774,0.07722867,0.6648692,-0.10985711,-0.110956185,0.04158525
159,588349.0,6.0,-0.41351822,-1.0496157,-0.24520154,-0.10926774,-0.30980188,0.07786095,-0.42689812,1.6686757,0.19624309,0.123265356,-0.17931637,-0.17421012,-0.7746113,0.20014033,0.04890581,-1.1248112,1.7736495,-0.36561558,0.02363774
160,588350.0,6.0,-0.46399692,-0.5093709,-0.35567138,-0.10273932,0.8981431,0.072490476,-0.38346425,-0.5265486,-0.08826032,-1.0117954,-0.730741,-0.22428389,-0.8485449,0.35359702,0.05716024,-0.43609136,-0.56540895,0.1376271,-0.0016378114
161,588262.0,6.0,0.053094838,-0.928432,0.47932258,-0.08353554,0.517352,0.07431706,1.6598033,-0.5965462,0.010145152,0.23141022,0.14977725,-0.10653057,0.038170286,1.8949482,0.07681238,0.3881916,-0.7084656,-0.32210964,0.012134047
162,588270.0,6.0,-0.14569114,-0.8364607,0.5661042,-0.09185792,0.8419159,0.073665716,1.6617789,0.35974824,-0.053621307,-0.55393213,-0.46749836,-0.2099052,-0.82264835,-0.27897224,0.044340592,-0.9475629,0.462426,-0.07344782,0.018998912
163,588181.0,7.0,0.69110197,-0.4221861,0.8010592,-0.09878989,1.5824358,0.06537505,1.5412526,-0.66754925,-0.110246085,-1.3063462,-0.86732566,-0.21279244,0.3686537,-0.14813516,,1.9319675,-0.7820098,-0.24666893,0.04705311
164,588146.0,7.0,0.18232885,0.2728404,-0.32642558,-0.1267029,0.46936223,0.07105095,1.1719737,-1.0556349,-0.24851125,-1.1844147,-0.80261916,-0.20453486,0.2136047,-0.69022506,0.05577117,1.0892447,-0.85572624,-0.43958557,0.023501247
165,588355.0,7.0,0.0006664516,-0.9230785,-0.6605362,-0.12235869,0.44218493,0.07063046,1.5160183,-1.0835882,-0.25744483,-0.06338665,-0.09409746,-0.1497877,0.8900154,-0.6495124,0.052121114,-0.3881292,-0.72001714,0.17559022,0.033875447
166,588147.0,7.0,0.6838919,-0.46840587,0.6806637,-0.07754186,1.6542661,0.07044329,2.3067746,-0.7664309,-0.11398981,-1.0315259,-0.20368373,0.12506507,0.9932506,1.5835328,0.075692706,4.8644214,-0.6701423,-0.4931852,0.17120259
167,588188.0,7.0,-0.2559774,0.24093579,2.085804,-0.11494126,1.8538488,0.06866156,1.963778,-0.49294415,-0.18691005,-0.44439775,-0.43107295,-0.12969191,0.91075367,-0.50886095,0.0820921,0.86881405,1.1404876,-0.5055774,0.16872434
168,271662.0,7.0,-0.3831124,-0.20122509,-0.6404779,-0.087931104,-0.271204,0.06724747,-1.4315739,-1.1025149,-0.19275813,0.7136912,0.1989195,-0.15641664,-0.029985484,-0.21418485,0.06321358,0.0028274409,-1.1987875,0.4073132,0.018236743
169,588330.0,7.0,-0.2941455,-0.77104986,-0.4028302,-0.11439323,0.8948039,0.07174635,0.29426312,-0.73867023,-0.19415915,0.081420355,-0.1571472,-0.14735055,0.7163293,-0.18977913,0.07178159,0.46385047,-0.60169744,0.34964952,0.28818667
170,588224.0,7.0,0.24782458,-0.57565105,-0.6476801,-0.12235211,0.50669813,0.06772589,-0.048438266,-0.65587384,-0.2608219,-1.2004211,-1.0174905,-0.19490907,0.32282743,-0.3110817,0.057206754,-0.5970679,-0.5611211,-0.24992622,0.08451063
171,588227.0,7.0,0.7044238,1.8354638,0.40420464,-0.022708882,0.79080456,0.07142107,0.089343645,-0.45977,0.010795136,1.129986,0.39978316,-0.047836665,0.7119962,0.15837963,0.10526583,-0.17255078,-0.20742805,0.1215219,0.09689067
172,588228.0,7.0,0.040450756,0.89019305,1.4495287,-0.10593152,2.778598,0.06708136,1.042644,-0.6941695,0.10292051,-0.7234429,-0.78506637,-0.21839665,0.051380407,1.166176,0.071935154,-0.840648,-0.62657917,-0.20779899,0.021894151
173,588684.0,7.0,-0.42787078,-0.4676084,0.7898396,-0.07440471,2.8839295,0.06989275,0.7119946,-0.31551754,0.005673664,0.21550953,-0.22678028,-0.13887952,1.3202486,-0.34268022,0.10892301,-0.09393085,0.14383754,0.060794037,0.04646446
174,588683.0,7.0,-0.123702094,1.2879225,1.2087482,-0.091801986,1.980239,0.07316968,0.7022077,-0.57728815,-0.07168736,-0.4598972,-0.15357514,-0.18410477,0.4690713,-0.42259416,0.067582324,0.84889597,-0.41292423,0.050304674,0.14731102
175,588574.0,7.0,0.10059963,-0.9088251,-0.4627374,-0.11632279,-0.0198449,0.07192129,1.0543475,-0.8425808,-0.31568837,-0.9015947,-0.7169569,-0.12681367,-0.35831988,-0.90492356,0.046166927,0.82023746,-0.7558063,-0.22475822,0.07580722
176,588454.0,7.0,-0.43401137,-1.035915,-0.19496281,-0.07507626,-1.2794694,0.07229605,0.917147,0.15190971,-0.0788222,-0.62594974,-0.67762864,-0.13270095,-0.46369776,-0.19665751,0.06826881,1.4816624,0.37022746,1.0299474,0.05431775
177,588384.0,7.0,-0.37339467,-1.0563267,-0.54051787,-0.03390458,-0.52570176,0.07228278,0.872873,0.08735937,-0.23289636,0.42401385,-0.108298026,0.07193209,0.8207718,-0.33566388,0.062015377,1.5837246,0.22936907,-0.5818459,0.22474228
178,588540.0,7.0,0.25440335,-0.8482618,-1.2187165,-0.09792623,-1.0008658,0.06837045,-1.0081097,-0.6397611,-0.0888924,-0.13175365,-0.21627478,-0.07270334,0.61098987,-0.16300528,0.08080915,-1.263487,-0.6494115,-0.52418995,0.22060557
179,588333.0,7.0,0.05907414,-0.36139175,0.5885492,-0.113482565,0.7574424,0.07075829,1.6865492,-0.837934,-0.22740822,-1.1594284,-1.121564,0.005661786,0.84409064,-0.4654979,0.048332814,-0.61870176,-0.85826516,-0.44171047,0.13218813
180,588160.0,7.0,-0.49569878,-0.42220825,0.5898695,-0.073968984,0.1663615,0.072308,1.5772257,-0.7533621,-0.28146952,-0.99309224,-0.85809153,0.08049685,-0.38060024,-0.6263407,0.044355582,-0.1633781,-0.46333313,-0.14952217,0.032085687
181,588174.0,7.0,-0.42504248,-0.9670087,-0.00038596135,-0.11384771,0.024116464,0.07154631,0.96922463,-0.8495111,-0.3438072,-0.94969684,-0.286255,-0.2315177,0.19061771,-0.8088662,0.050138682,0.76332176,-0.5274288,-0.11331078,0.05348146
182,588401.0,7.0,-0.38426006,-1.0307984,-0.40466046,-0.07461221,-0.093311265,0.07369633,-0.18999465,-1.3143321,-0.2513529,-0.6155456,-0.5602255,-0.10384361,0.65523255,0.061769467,0.046412908,0.70457137,-0.86103886,-0.3567236,0.038872804
183,588331.0,7.0,0.18409391,-0.4529336,-0.83127594,-0.09613911,-0.38207704,0.07148103,-0.5518912,-0.95268136,-0.16189022,-1.3482534,-0.87979865,-0.26097834,0.15374318,-0.88157076,0.055186052,-0.23883098,-0.9105145,-0.3874848,0.019513123
184,588225.0,7.0,-0.4875985,-0.92032474,-0.13683957,-0.1008541,0.6888689,0.07176873,0.46388462,-0.38033804,-0.051118147,-0.6794025,-0.33858943,-0.046554826,0.6284801,0.30999258,0.067846626,0.4384215,-0.3225264,-0.52788436,0.026316466
185,588229.0,7.0,0.45560202,-0.17347172,0.7489215,-0.09083103,0.9949591,0.07049634,1.9402379,-0.2773303,-0.28092098,-1.3621311,-1.1093199,-0.27523902,-0.21031593,-0.1748791,0.05451717,-0.5206195,-0.07835125,-0.24733743,0.0357875
186,588395.0,7.0,-0.27484888,0.56678003,-0.056883756,-0.08733379,1.0881877,0.07099279,1.2729058,-0.5076989,-0.09003602,-0.9469223,0.28751308,-0.14157873,-0.66239905,-0.17148593,0.045381278,0.21346112,-0.26304343,-0.43486333,0.030685347
187,588223.0,7.0,-0.16210194,-0.5464816,0.73165107,-0.07118545,0.18242668,0.068005286,1.0314305,-0.18457606,-0.11828487,-1.0218232,-0.82599,-0.09454934,0.78213847,0.23877862,0.06096826,0.70477235,-0.3152356,-0.8083878,0.05097885
188,588415.0,7.0,-0.36735353,-0.8665457,-0.34723604,-0.11833211,-1.0994118,0.07216752,0.60645515,-0.74848,-0.30736974,-0.35736445,0.15025988,-0.25179937,-0.28797993,-0.911028,0.040285286,0.46961722,-0.57423955,-0.5817232,0.030813862
189,588231.0,7.0,0.059528332,-0.7117557,0.03189774,-0.06327012,0.91852593,0.0752193,-0.057874106,-0.2018427,-0.032599732,-0.14257771,-0.1423602,-0.10197516,0.4505243,0.14366342,0.08043635,-0.3236389,-0.4013596,-0.32879564,0.08009768
190,588142.0,8.0,-0.5101946,-0.71329665,-1.3724129,-0.0861442,-0.90451795,0.06757842,-2.0161147,-1.1008371,-0.3407846,1.211623,0.6435767,-0.05540732,-0.5629664,1.4455167,0.11807631,0.43649077,-0.95500326,0.30665135,0.07961232
191,483180.0,8.0,-0.30801025,-0.5837591,-0.56819654,-0.04587306,-0.7958002,0.07020334,-0.0940084,-0.77955675,-0.04064414,1.8576458,1.6314425,-0.10290723,0.044608366,-0.3250026,0.08370536,-0.9313667,-0.6368521,-0.36032036,0.10356659
192,588680.0,8.0,-0.42569876,0.30302915,-1.3343966,-0.05476012,-1.2370008,0.0676847,-0.75846195,-1.0629346,-0.18508707,0.19365026,0.96751785,-0.049339987,0.048432384,-0.081925415,0.08755606,0.13507853,-1.0700555,-0.66044325,0.030814964
193,588133.0,8.0,-0.22928907,-0.8446118,-0.27766773,-0.045045298,0.7891087,0.070054665,-1.4317677,-0.014880899,0.25817215,1.0417421,0.74193615,-0.010146922,1.194783,0.05023494,0.075252496,-0.4418312,-0.5686946,0.92750114,0.1502406
194,588679.0,8.0,-0.43165523,-0.5587358,-2.120648,-0.042916186,-0.6040881,0.06896267,-0.46504793,-1.4939595,-0.15538403,0.71925676,0.6272329,-0.11537043,0.21391633,0.90620065,0.10162349,0.81299216,-1.1355102,-0.6182192,0.027478209
195,597115.0,8.0,0.16629258,-0.8433205,-1.1354495,-0.07428072,-0.9961851,0.0704806,-0.43892172,-0.1070979,-0.11764871,1.2263104,0.54403734,-0.15808786,-0.0073028277,-0.20287548,0.07860637,-0.64731836,-0.22399634,-0.19158202,0.04898933
196,483184.0,8.0,-0.51513153,-1.0126399,-2.2793581,-0.09807139,-1.4941918,0.06678149,-1.2903941,-1.0835756,-0.3542877,-0.06366359,0.034090225,-0.11211948,-0.27172518,-0.49342775,0.06874247,-1.0256336,-1.0221952,0.46365324,0.045381464
197,483188.0,8.0,-0.11284371,-0.2827454,-1.7701023,-0.09560431,-1.7959597,0.0669966,-1.0146135,-0.98304224,-0.31292433,-0.06849679,-0.27866665,-0.1425163,-0.1551014,-0.5898146,0.06256105,-1.0206945,-0.88664705,0.13242614,0.077978775
198,483190.0,8.0,0.0032780261,-0.51770556,-1.145473,-0.042845923,-1.4840014,0.069585994,-1.0591072,-1.2585486,-0.22105637,0.32565576,0.13308801,-0.13766617,-0.34365034,0.02839935,0.0755696,-1.0793071,-1.0158044,-0.7063324,0.10280005
199,483187.0,8.0,0.71030915,1.1308302,0.3652765,-0.05149006,-0.6558633,0.071383104,-1.0877346,0.012103962,0.06667439,0.65132594,0.16899094,-0.074352756,0.05060586,0.29641342,0.07543399,-1.0624086,0.15123624,-0.49191442,0.16462092
200,483186.0,8.0,-0.45072842,-0.70353264,-2.247258,-0.08945567,-1.428261,0.06781383,-1.8293808,-1.0315616,-0.30687287,-0.17650366,-0.19869934,-0.19357765,-0.006970849,-0.44260493,0.04858076,-0.8191876,-0.9095122,-0.5193164,0.077513576
